RECORD_TYPE,RECORD_ID,DATESTAMP,TRANSACTION_TYPE,DISCOUNT_CODE,D_PRODUCT,MSG_ID,VOLUME_UNIT_TYPE,VOLUME_UNITS,ACCESS_ID,PROFILE_ID,MOBILE_ID,REGION,AMOUNT
MR,73,2024-08-01 00:00:00,0A,31,IDPMMF,6077691,L,100,          ,60002035,01803456SKY85FD,,297000
MR,74,2024-08-01 00:00:00,0A,31,IDPMMF,6077690,L,100,          ,60002035,01803500SKY36D9,,297000
MR,75,2024-08-01 00:00:00,0A,31,IDPMMF,6007031,L,100,          ,60002035,01803499SKYB2D4,,297000
MR,76,2024-08-01 00:00:00,0A,31,IDPMMF,6106854,L,100,          ,60003185,01820331SKYFB94,,297000
MR,77,2024-08-01 00:00:00,0A,31,IDPMMF,6123001,L,100,          ,60003185,01820340SKY9FC1,,297000
MR,78,2024-08-01 00:00:00,0A,31,IDPMMF,6624233,L,100,          ,60002035,01900938SKY1DEF,,297000
MR,79,2024-08-01 00:00:00,0A,31,IDPMMF,6543583,L,100,          ,60002035,01900931SKY81CC,,297000
MR,80,2024-08-01 00:00:00,0A,31,IDPMMF,6543584,L,100,          ,60002035,01900932SKY05D1,,297000
MR,81,2024-08-01 00:00:00,0A,31,IDPMMF,6624228,L,100,          ,60002035,01900933SKY89D6,,297000
MR,82,2024-08-01 00:00:00,0A,31,IDPMMF,6624229,L,100,          ,60002035,01900934SKY0DDB,,297000
MR,83,2024-08-01 00:00:00,0A,31,IDPMMF,6624230,L,100,          ,60002035,01900935SKY91E0,,297000
MR,84,2024-08-01 00:00:00,0A,31,IDPMMF,6624234,L,100,          ,60002035,01900939SKYA1F4,,297000
MR,85,2024-08-01 00:00:00,0A,31,IDPMMF,6624231,L,100,          ,60002035,01900936SKY15E5,,297000
MR,86,2024-08-01 00:00:00,0A,31,IDPMMF,6624235,L,100,          ,60002035,01900943SKYB208,,297000
MR,87,2024-08-01 00:00:00,0A,31,IDPMMF,6624232,L,100,          ,60002035,01900937SKY99EA,,297000
MR,88,2024-08-01 00:00:00,0A,31,IDPMMF,6624237,L,100,          ,60002035,01900945SKYBA12,,297000
MR,89,2024-08-01 00:00:00,0A,31,IDPMMF,6624236,L,100,          ,60002035,01900944SKY360D,,297000
MR,90,2024-08-01 00:00:00,0A,31,IDPMMF,6624238,L,100,          ,60002035,01900946SKY3E17,,297000
MR,91,2024-08-01 00:00:00,0A,31,IDPMMF,6624239,L,100,          ,60002035,01900948SKY4621,,297000
MR,92,2024-08-01 00:00:00,0A,31,IDPMMF,6624241,L,100,          ,60002035,01900951SKYD230,,297000
MR,93,2024-08-01 00:00:00,0A,31,IDPMMF,6624242,L,100,          ,60002035,01900952SKY5635,,297000
MR,94,2024-08-01 00:00:00,0A,31,IDPMMF,6624240,L,100,          ,60002035,01900950SKY4E2B,,297000
MR,95,2024-08-01 00:00:00,0A,31,IDPMMF,6624243,L,100,          ,60002035,01900962SKY7E67,,297000
MR,96,2024-08-01 00:00:00,0A,31,IDPMMF,6663667,L,100,          ,60002035,01900969SKY1A8A,,297000
MR,97,2024-08-01 00:00:00,0A,31,IDPMMF,6663668,L,100,          ,60002035,01900970SKY9E8F,,297000
MR,98,2024-08-01 00:00:00,0A,31,IDPMMF,6624247,L,100,          ,60002035,01900967SKY1280,,297000
MR,99,2024-08-01 00:00:00,0A,31,IDPMMF,6663666,L,100,          ,60002035,01900968SKY9685,,297000
MR,100,2024-08-01 00:00:00,0A,31,IDPMMF,6663670,L,100,          ,60002035,01900972SKYA699,,297000
MR,101,2024-08-01 00:00:00,0A,31,IDPMMF,6663671,L,100,          ,60002035,01900973SKY2A9E,,297000
MR,102,2024-08-01 00:00:00,0A,31,IDPMMF,6663672,L,100,          ,60002035,01900974SKYAEA3,,297000
MR,103,2024-08-01 00:00:00,0A,31,IDPMMF,6663669,L,100,          ,60002035,01900971SKY2294,,297000
MR,104,2024-08-01 00:00:00,0A,31,IDPMMF,6624246,L,100,          ,60002035,01900966SKY8E7B,,297000
